action,cognitive_stage,correct,event_type,gkt_baseline_score,gkt_graph_score,module_id,student_id,subtopic_id,true_mastery
post_test,relativism,1,post_test,0.6,0.6,mod-001,synthetic-001,sub-001-1,
post_test,relativism,1,post_test,0.6,0.6,mod-001,synthetic-001,sub-001-2,
post_test,relativism,0,post_test,0.6,0.6,mod-001,synthetic-001,sub-001-3,
post_test,relativism,0,post_test,0.6,0.6,mod-001,synthetic-001,sub-001-4,
post_test,relativism,1,post_test,0.6,0.6,mod-001,synthetic-001,sub-001-5,
post_test,relativism,0,post_test,0.0,0.168,mod-002,synthetic-001,sub-002-1,
post_test,relativism,1,post_test,0.0,0.168,mod-002,synthetic-001,sub-002-2,
post_test,relativism,0,post_test,0.0,0.168,mod-002,synthetic-001,sub-002-3,
post_test,relativism,1,post_test,0.0,0.168,mod-002,synthetic-001,sub-002-4,
post_test,relativism,0,post_test,0.0,0.168,mod-002,synthetic-001,sub-002-5,
post_test,relativism,0,post_test,0.2,0.144,mod-003,synthetic-001,sub-003-1,
post_test,relativism,0,post_test,0.2,0.144,mod-003,synthetic-001,sub-003-2,
post_test,relativism,0,post_test,0.2,0.144,mod-003,synthetic-001,sub-003-3,
post_test,relativism,0,post_test,0.2,0.144,mod-003,synthetic-001,sub-003-4,
post_test,relativism,1,post_test,0.2,0.144,mod-003,synthetic-001,sub-003-5,
post_test,commitment,1,post_test,1.0,1.0,mod-001,synthetic-002,sub-001-1,
post_test,commitment,1,post_test,1.0,1.0,mod-001,synthetic-002,sub-001-2,
post_test,commitment,1,post_test,1.0,1.0,mod-001,synthetic-002,sub-001-3,
post_test,commitment,1,post_test,1.0,1.0,mod-001,synthetic-002,sub-001-4,
post_test,commitment,1,post_test,1.0,1.0,mod-001,synthetic-002,sub-001-5,
post_test,commitment,1,post_test,0.6,0.712,mod-002,synthetic-002,sub-002-1,
post_test,commitment,1,post_test,0.6,0.712,mod-002,synthetic-002,sub-002-2,
post_test,commitment,1,post_test,0.6,0.712,mod-002,synthetic-002,sub-002-3,
post_test,commitment,1,post_test,0.6,0.712,mod-002,synthetic-002,sub-002-4,
post_test,commitment,1,post_test,0.6,0.712,mod-002,synthetic-002,sub-002-5,
post_test,commitment,1,post_test,0.2,0.312,mod-003,synthetic-002,sub-003-1,
post_test,commitment,1,post_test,0.2,0.312,mod-003,synthetic-002,sub-003-2,
post_test,commitment,1,post_test,0.2,0.312,mod-003,synthetic-002,sub-003-3,
post_test,commitment,0,post_test,0.2,0.312,mod-003,synthetic-002,sub-003-4,
post_test,commitment,1,post_test,0.2,0.312,mod-003,synthetic-002,sub-003-5,
post_test,multiplicity,1,post_test,0.8,0.8,mod-001,synthetic-003,sub-001-1,
post_test,multiplicity,1,post_test,0.8,0.8,mod-001,synthetic-003,sub-001-2,
post_test,multiplicity,1,post_test,0.8,0.8,mod-001,synthetic-003,sub-001-3,
post_test,multiplicity,1,post_test,0.8,0.8,mod-001,synthetic-003,sub-001-4,
post_test,multiplicity,1,post_test,0.8,0.8,mod-001,synthetic-003,sub-001-5,
post_test,multiplicity,1,post_test,1.0,0.944,mod-002,synthetic-003,sub-002-1,
post_test,multiplicity,1,post_test,1.0,0.944,mod-002,synthetic-003,sub-002-2,
post_test,multiplicity,1,post_test,1.0,0.944,mod-002,synthetic-003,sub-002-3,
post_test,multiplicity,1,post_test,1.0,0.944,mod-002,synthetic-003,sub-002-4,
post_test,multiplicity,1,post_test,1.0,0.944,mod-002,synthetic-003,sub-002-5,
post_test,multiplicity,1,post_test,1.0,1.0,mod-003,synthetic-003,sub-003-1,
post_test,multiplicity,1,post_test,1.0,1.0,mod-003,synthetic-003,sub-003-2,
post_test,multiplicity,1,post_test,1.0,1.0,mod-003,synthetic-003,sub-003-3,
post_test,multiplicity,1,post_test,1.0,1.0,mod-003,synthetic-003,sub-003-4,
post_test,multiplicity,1,post_test,1.0,1.0,mod-003,synthetic-003,sub-003-5,
post_test,dualism,1,post_test,0.8,0.8,mod-001,synthetic-004,sub-001-1,
post_test,dualism,1,post_test,0.8,0.8,mod-001,synthetic-004,sub-001-2,
post_test,dualism,1,post_test,0.8,0.8,mod-001,synthetic-004,sub-001-3,
post_test,dualism,1,post_test,0.8,0.8,mod-001,synthetic-004,sub-001-4,
post_test,dualism,1,post_test,0.8,0.8,mod-001,synthetic-004,sub-001-5,
post_test,dualism,1,post_test,0.8,0.8,mod-002,synthetic-004,sub-002-1,
post_test,dualism,1,post_test,0.8,0.8,mod-002,synthetic-004,sub-002-2,
post_test,dualism,1,post_test,0.8,0.8,mod-002,synthetic-004,sub-002-3,
post_test,dualism,1,post_test,0.8,0.8,mod-002,synthetic-004,sub-002-4,
post_test,dualism,1,post_test,0.8,0.8,mod-002,synthetic-004,sub-002-5,
post_test,dualism,1,post_test,0.8,0.8,mod-003,synthetic-004,sub-003-1,
post_test,dualism,0,post_test,0.8,0.8,mod-003,synthetic-004,sub-003-2,
post_test,dualism,0,post_test,0.8,0.8,mod-003,synthetic-004,sub-003-3,
post_test,dualism,1,post_test,0.8,0.8,mod-003,synthetic-004,sub-003-4,
post_test,dualism,1,post_test,0.8,0.8,mod-003,synthetic-004,sub-003-5,
post_test,dualism,1,post_test,0.6,0.6,mod-001,synthetic-005,sub-001-1,
post_test,dualism,1,post_test,0.6,0.6,mod-001,synthetic-005,sub-001-2,
post_test,dualism,0,post_test,0.6,0.6,mod-001,synthetic-005,sub-001-3,
post_test,dualism,1,post_test,0.6,0.6,mod-001,synthetic-005,sub-001-4,
post_test,dualism,1,post_test,0.6,0.6,mod-001,synthetic-005,sub-001-5,
post_test,dualism,0,post_test,0.4,0.456,mod-002,synthetic-005,sub-002-1,
post_test,dualism,1,post_test,0.4,0.456,mod-002,synthetic-005,sub-002-2,
post_test,dualism,1,post_test,0.4,0.456,mod-002,synthetic-005,sub-002-3,
post_test,dualism,0,post_test,0.4,0.456,mod-002,synthetic-005,sub-002-4,
post_test,dualism,1,post_test,0.4,0.456,mod-002,synthetic-005,sub-002-5,
post_test,dualism,0,post_test,0.0,0.112,mod-003,synthetic-005,sub-003-1,
post_test,dualism,0,post_test,0.0,0.112,mod-003,synthetic-005,sub-003-2,
post_test,dualism,1,post_test,0.0,0.112,mod-003,synthetic-005,sub-003-3,
post_test,dualism,0,post_test,0.0,0.112,mod-003,synthetic-005,sub-003-4,
post_test,dualism,0,post_test,0.0,0.112,mod-003,synthetic-005,sub-003-5,
post_test,multiplicity,1,post_test,0.8,0.8,mod-001,synthetic-006,sub-001-1,
post_test,multiplicity,1,post_test,0.8,0.8,mod-001,synthetic-006,sub-001-2,
post_test,multiplicity,1,post_test,0.8,0.8,mod-001,synthetic-006,sub-001-3,
post_test,multiplicity,1,post_test,0.8,0.8,mod-001,synthetic-006,sub-001-4,
post_test,multiplicity,1,post_test,0.8,0.8,mod-001,synthetic-006,sub-001-5,
post_test,multiplicity,0,post_test,0.4,0.512,mod-002,synthetic-006,sub-002-1,
post_test,multiplicity,0,post_test,0.4,0.512,mod-002,synthetic-006,sub-002-2,
post_test,multiplicity,0,post_test,0.4,0.512,mod-002,synthetic-006,sub-002-3,
post_test,multiplicity,0,post_test,0.4,0.512,mod-002,synthetic-006,sub-002-4,
post_test,multiplicity,0,post_test,0.4,0.512,mod-002,synthetic-006,sub-002-5,
post_test,multiplicity,0,post_test,0.2,0.256,mod-003,synthetic-006,sub-003-1,
post_test,multiplicity,0,post_test,0.2,0.256,mod-003,synthetic-006,sub-003-2,
post_test,multiplicity,1,post_test,0.2,0.256,mod-003,synthetic-006,sub-003-3,
post_test,multiplicity,0,post_test,0.2,0.256,mod-003,synthetic-006,sub-003-4,
post_test,multiplicity,0,post_test,0.2,0.256,mod-003,synthetic-006,sub-003-5,
post_test,commitment,0,post_test,0.0,0.0,mod-001,synthetic-007,sub-001-1,
post_test,commitment,0,post_test,0.0,0.0,mod-001,synthetic-007,sub-001-2,
post_test,commitment,0,post_test,0.0,0.0,mod-001,synthetic-007,sub-001-3,
post_test,commitment,0,post_test,0.0,0.0,mod-001,synthetic-007,sub-001-4,
post_test,commitment,0,post_test,0.0,0.0,mod-001,synthetic-007,sub-001-5,
post_test,commitment,0,post_test,0.0,0.0,mod-002,synthetic-007,sub-002-1,
post_test,commitment,0,post_test,0.0,0.0,mod-002,synthetic-007,sub-002-2,
post_test,commitment,0,post_test,0.0,0.0,mod-002,synthetic-007,sub-002-3,
post_test,commitment,0,post_test,0.0,0.0,mod-002,synthetic-007,sub-002-4,
post_test,commitment,0,post_test,0.0,0.0,mod-002,synthetic-007,sub-002-5,
post_test,commitment,0,post_test,0.0,0.0,mod-003,synthetic-007,sub-003-1,
post_test,commitment,0,post_test,0.0,0.0,mod-003,synthetic-007,sub-003-2,
post_test,commitment,1,post_test,0.0,0.0,mod-003,synthetic-007,sub-003-3,
post_test,commitment,0,post_test,0.0,0.0,mod-003,synthetic-007,sub-003-4,
post_test,commitment,0,post_test,0.0,0.0,mod-003,synthetic-007,sub-003-5,
post_test,relativism,1,post_test,0.6,0.6,mod-001,synthetic-008,sub-001-1,
post_test,relativism,0,post_test,0.6,0.6,mod-001,synthetic-008,sub-001-2,
post_test,relativism,0,post_test,0.6,0.6,mod-001,synthetic-008,sub-001-3,
post_test,relativism,1,post_test,0.6,0.6,mod-001,synthetic-008,sub-001-4,
post_test,relativism,1,post_test,0.6,0.6,mod-001,synthetic-008,sub-001-5,
post_test,relativism,0,post_test,0.0,0.168,mod-002,synthetic-008,sub-002-1,
post_test,relativism,0,post_test,0.0,0.168,mod-002,synthetic-008,sub-002-2,
post_test,relativism,0,post_test,0.0,0.168,mod-002,synthetic-008,sub-002-3,
post_test,relativism,0,post_test,0.0,0.168,mod-002,synthetic-008,sub-002-4,
post_test,relativism,0,post_test,0.0,0.168,mod-002,synthetic-008,sub-002-5,
post_test,relativism,1,post_test,0.0,0.0,mod-003,synthetic-008,sub-003-1,
post_test,relativism,0,post_test,0.0,0.0,mod-003,synthetic-008,sub-003-2,
post_test,relativism,0,post_test,0.0,0.0,mod-003,synthetic-008,sub-003-3,
post_test,relativism,0,post_test,0.0,0.0,mod-003,synthetic-008,sub-003-4,
post_test,relativism,0,post_test,0.0,0.0,mod-003,synthetic-008,sub-003-5,
post_test,multiplicity,0,post_test,0.4,0.4,mod-001,synthetic-009,sub-001-1,
post_test,multiplicity,0,post_test,0.4,0.4,mod-001,synthetic-009,sub-001-2,
post_test,multiplicity,1,post_test,0.4,0.4,mod-001,synthetic-009,sub-001-3,
post_test,multiplicity,0,post_test,0.4,0.4,mod-001,synthetic-009,sub-001-4,
post_test,multiplicity,0,post_test,0.4,0.4,mod-001,synthetic-009,sub-001-5,
post_test,multiplicity,1,post_test,0.8,0.688,mod-002,synthetic-009,sub-002-1,
post_test,multiplicity,1,post_test,0.8,0.688,mod-002,synthetic-009,sub-002-2,
post_test,multiplicity,0,post_test,0.8,0.688,mod-002,synthetic-009,sub-002-3,
post_test,multiplicity,1,post_test,0.8,0.688,mod-002,synthetic-009,sub-002-4,
post_test,multiplicity,1,post_test,0.8,0.688,mod-002,synthetic-009,sub-002-5,
post_test,multiplicity,0,post_test,0.4,0.512,mod-003,synthetic-009,sub-003-1,
post_test,multiplicity,0,post_test,0.4,0.512,mod-003,synthetic-009,sub-003-2,
post_test,multiplicity,1,post_test,0.4,0.512,mod-003,synthetic-009,sub-003-3,
post_test,multiplicity,0,post_test,0.4,0.512,mod-003,synthetic-009,sub-003-4,
post_test,multiplicity,0,post_test,0.4,0.512,mod-003,synthetic-009,sub-003-5,
post_test,dualism,0,post_test,0.0,0.0,mod-001,synthetic-010,sub-001-1,
post_test,dualism,0,post_test,0.0,0.0,mod-001,synthetic-010,sub-001-2,
post_test,dualism,0,post_test,0.0,0.0,mod-001,synthetic-010,sub-001-3,
post_test,dualism,0,post_test,0.0,0.0,mod-001,synthetic-010,sub-001-4,
post_test,dualism,0,post_test,0.0,0.0,mod-001,synthetic-010,sub-001-5,
post_test,dualism,0,post_test,0.2,0.144,mod-002,synthetic-010,sub-002-1,
post_test,dualism,0,post_test,0.2,0.144,mod-002,synthetic-010,sub-002-2,
post_test,dualism,0,post_test,0.2,0.144,mod-002,synthetic-010,sub-002-3,
post_test,dualism,1,post_test,0.2,0.144,mod-002,synthetic-010,sub-002-4,
post_test,dualism,0,post_test,0.2,0.144,mod-002,synthetic-010,sub-002-5,
post_test,dualism,1,post_test,0.0,0.056,mod-003,synthetic-010,sub-003-1,
post_test,dualism,0,post_test,0.0,0.056,mod-003,synthetic-010,sub-003-2,
post_test,dualism,0,post_test,0.0,0.056,mod-003,synthetic-010,sub-003-3,
post_test,dualism,0,post_test,0.0,0.056,mod-003,synthetic-010,sub-003-4,
post_test,dualism,0,post_test,0.0,0.056,mod-003,synthetic-010,sub-003-5,
post_test,multiplicity,0,post_test,0.4,0.4,mod-001,synthetic-011,sub-001-1,
post_test,multiplicity,0,post_test,0.4,0.4,mod-001,synthetic-011,sub-001-2,
post_test,multiplicity,1,post_test,0.4,0.4,mod-001,synthetic-011,sub-001-3,
post_test,multiplicity,1,post_test,0.4,0.4,mod-001,synthetic-011,sub-001-4,
post_test,multiplicity,1,post_test,0.4,0.4,mod-001,synthetic-011,sub-001-5,
post_test,multiplicity,1,post_test,0.2,0.256,mod-002,synthetic-011,sub-002-1,
post_test,multiplicity,0,post_test,0.2,0.256,mod-002,synthetic-011,sub-002-2,
post_test,multiplicity,0,post_test,0.2,0.256,mod-002,synthetic-011,sub-002-3,
post_test,multiplicity,0,post_test,0.2,0.256,mod-002,synthetic-011,sub-002-4,
post_test,multiplicity,0,post_test,0.2,0.256,mod-002,synthetic-011,sub-002-5,
post_test,multiplicity,0,post_test,0.4,0.344,mod-003,synthetic-011,sub-003-1,
post_test,multiplicity,0,post_test,0.4,0.344,mod-003,synthetic-011,sub-003-2,
post_test,multiplicity,0,post_test,0.4,0.344,mod-003,synthetic-011,sub-003-3,
post_test,multiplicity,1,post_test,0.4,0.344,mod-003,synthetic-011,sub-003-4,
post_test,multiplicity,1,post_test,0.4,0.344,mod-003,synthetic-011,sub-003-5,
post_test,multiplicity,1,post_test,1.0,1.0,mod-001,synthetic-012,sub-001-1,
post_test,multiplicity,1,post_test,1.0,1.0,mod-001,synthetic-012,sub-001-2,
post_test,multiplicity,1,post_test,1.0,1.0,mod-001,synthetic-012,sub-001-3,
post_test,multiplicity,1,post_test,1.0,1.0,mod-001,synthetic-012,sub-001-4,
post_test,multiplicity,1,post_test,1.0,1.0,mod-001,synthetic-012,sub-001-5,
post_test,multiplicity,1,post_test,1.0,1.0,mod-002,synthetic-012,sub-002-1,
post_test,multiplicity,1,post_test,1.0,1.0,mod-002,synthetic-012,sub-002-2,
post_test,multiplicity,1,post_test,1.0,1.0,mod-002,synthetic-012,sub-002-3,
post_test,multiplicity,1,post_test,1.0,1.0,mod-002,synthetic-012,sub-002-4,
post_test,multiplicity,1,post_test,1.0,1.0,mod-002,synthetic-012,sub-002-5,
post_test,multiplicity,1,post_test,1.0,1.0,mod-003,synthetic-012,sub-003-1,
post_test,multiplicity,1,post_test,1.0,1.0,mod-003,synthetic-012,sub-003-2,
post_test,multiplicity,1,post_test,1.0,1.0,mod-003,synthetic-012,sub-003-3,
post_test,multiplicity,1,post_test,1.0,1.0,mod-003,synthetic-012,sub-003-4,
post_test,multiplicity,1,post_test,1.0,1.0,mod-003,synthetic-012,sub-003-5,
post_test,dualism,1,post_test,0.2,0.2,mod-001,synthetic-013,sub-001-1,
post_test,dualism,0,post_test,0.2,0.2,mod-001,synthetic-013,sub-001-2,
post_test,dualism,0,post_test,0.2,0.2,mod-001,synthetic-013,sub-001-3,
post_test,dualism,0,post_test,0.2,0.2,mod-001,synthetic-013,sub-001-4,
post_test,dualism,1,post_test,0.2,0.2,mod-001,synthetic-013,sub-001-5,
post_test,dualism,1,post_test,0.4,0.344,mod-002,synthetic-013,sub-002-1,
post_test,dualism,0,post_test,0.4,0.344,mod-002,synthetic-013,sub-002-2,
post_test,dualism,1,post_test,0.4,0.344,mod-002,synthetic-013,sub-002-3,
post_test,dualism,0,post_test,0.4,0.344,mod-002,synthetic-013,sub-002-4,
post_test,dualism,1,post_test,0.4,0.344,mod-002,synthetic-013,sub-002-5,
post_test,dualism,0,post_test,0.0,0.112,mod-003,synthetic-013,sub-003-1,
post_test,dualism,0,post_test,0.0,0.112,mod-003,synthetic-013,sub-003-2,
post_test,dualism,0,post_test,0.0,0.112,mod-003,synthetic-013,sub-003-3,
post_test,dualism,0,post_test,0.0,0.112,mod-003,synthetic-013,sub-003-4,
post_test,dualism,1,post_test,0.0,0.112,mod-003,synthetic-013,sub-003-5,
post_test,multiplicity,0,post_test,0.4,0.4,mod-001,synthetic-014,sub-001-1,
post_test,multiplicity,0,post_test,0.4,0.4,mod-001,synthetic-014,sub-001-2,
post_test,multiplicity,0,post_test,0.4,0.4,mod-001,synthetic-014,sub-001-3,
post_test,multiplicity,0,post_test,0.4,0.4,mod-001,synthetic-014,sub-001-4,
post_test,multiplicity,0,post_test,0.4,0.4,mod-001,synthetic-014,sub-001-5,
post_test,multiplicity,1,post_test,0.2,0.256,mod-002,synthetic-014,sub-002-1,
post_test,multiplicity,1,post_test,0.2,0.256,mod-002,synthetic-014,sub-002-2,
post_test,multiplicity,0,post_test,0.2,0.256,mod-002,synthetic-014,sub-002-3,
post_test,multiplicity,0,post_test,0.2,0.256,mod-002,synthetic-014,sub-002-4,
post_test,multiplicity,0,post_test,0.2,0.256,mod-002,synthetic-014,sub-002-5,
post_test,multiplicity,1,post_test,0.2,0.2,mod-003,synthetic-014,sub-003-1,
post_test,multiplicity,0,post_test,0.2,0.2,mod-003,synthetic-014,sub-003-2,
post_test,multiplicity,0,post_test,0.2,0.2,mod-003,synthetic-014,sub-003-3,
post_test,multiplicity,0,post_test,0.2,0.2,mod-003,synthetic-014,sub-003-4,
post_test,multiplicity,0,post_test,0.2,0.2,mod-003,synthetic-014,sub-003-5,
post_test,relativism,0,post_test,0.4,0.4,mod-001,synthetic-015,sub-001-1,
post_test,relativism,0,post_test,0.4,0.4,mod-001,synthetic-015,sub-001-2,
post_test,relativism,1,post_test,0.4,0.4,mod-001,synthetic-015,sub-001-3,
post_test,relativism,0,post_test,0.4,0.4,mod-001,synthetic-015,sub-001-4,
post_test,relativism,1,post_test,0.4,0.4,mod-001,synthetic-015,sub-001-5,
post_test,relativism,0,post_test,0.4,0.4,mod-002,synthetic-015,sub-002-1,
post_test,relativism,0,post_test,0.4,0.4,mod-002,synthetic-015,sub-002-2,
post_test,relativism,1,post_test,0.4,0.4,mod-002,synthetic-015,sub-002-3,
post_test,relativism,1,post_test,0.4,0.4,mod-002,synthetic-015,sub-002-4,
post_test,relativism,0,post_test,0.4,0.4,mod-002,synthetic-015,sub-002-5,
post_test,relativism,0,post_test,0.2,0.256,mod-003,synthetic-015,sub-003-1,
post_test,relativism,1,post_test,0.2,0.256,mod-003,synthetic-015,sub-003-2,
post_test,relativism,1,post_test,0.2,0.256,mod-003,synthetic-015,sub-003-3,
post_test,relativism,0,post_test,0.2,0.256,mod-003,synthetic-015,sub-003-4,
post_test,relativism,1,post_test,0.2,0.256,mod-003,synthetic-015,sub-003-5,
post_test,relativism,0,post_test,0.4,0.4,mod-001,synthetic-016,sub-001-1,
post_test,relativism,1,post_test,0.4,0.4,mod-001,synthetic-016,sub-001-2,
post_test,relativism,0,post_test,0.4,0.4,mod-001,synthetic-016,sub-001-3,
post_test,relativism,1,post_test,0.4,0.4,mod-001,synthetic-016,sub-001-4,
post_test,relativism,0,post_test,0.4,0.4,mod-001,synthetic-016,sub-001-5,
post_test,relativism,0,post_test,0.0,0.112,mod-002,synthetic-016,sub-002-1,
post_test,relativism,0,post_test,0.0,0.112,mod-002,synthetic-016,sub-002-2,
post_test,relativism,1,post_test,0.0,0.112,mod-002,synthetic-016,sub-002-3,
post_test,relativism,1,post_test,0.0,0.112,mod-002,synthetic-016,sub-002-4,
post_test,relativism,0,post_test,0.0,0.112,mod-002,synthetic-016,sub-002-5,
post_test,relativism,1,post_test,0.4,0.288,mod-003,synthetic-016,sub-003-1,
post_test,relativism,1,post_test,0.4,0.288,mod-003,synthetic-016,sub-003-2,
post_test,relativism,1,post_test,0.4,0.288,mod-003,synthetic-016,sub-003-3,
post_test,relativism,1,post_test,0.4,0.288,mod-003,synthetic-016,sub-003-4,
post_test,relativism,0,post_test,0.4,0.288,mod-003,synthetic-016,sub-003-5,
post_test,dualism,0,post_test,0.4,0.4,mod-001,synthetic-017,sub-001-1,
post_test,dualism,1,post_test,0.4,0.4,mod-001,synthetic-017,sub-001-2,
post_test,dualism,0,post_test,0.4,0.4,mod-001,synthetic-017,sub-001-3,
post_test,dualism,1,post_test,0.4,0.4,mod-001,synthetic-017,sub-001-4,
post_test,dualism,0,post_test,0.4,0.4,mod-001,synthetic-017,sub-001-5,
post_test,dualism,1,post_test,0.4,0.4,mod-002,synthetic-017,sub-002-1,
post_test,dualism,0,post_test,0.4,0.4,mod-002,synthetic-017,sub-002-2,
post_test,dualism,0,post_test,0.4,0.4,mod-002,synthetic-017,sub-002-3,
post_test,dualism,0,post_test,0.4,0.4,mod-002,synthetic-017,sub-002-4,
post_test,dualism,0,post_test,0.4,0.4,mod-002,synthetic-017,sub-002-5,
post_test,dualism,0,post_test,0.0,0.112,mod-003,synthetic-017,sub-003-1,
post_test,dualism,0,post_test,0.0,0.112,mod-003,synthetic-017,sub-003-2,
post_test,dualism,0,post_test,0.0,0.112,mod-003,synthetic-017,sub-003-3,
post_test,dualism,0,post_test,0.0,0.112,mod-003,synthetic-017,sub-003-4,
post_test,dualism,0,post_test,0.0,0.112,mod-003,synthetic-017,sub-003-5,
post_test,dualism,0,post_test,0.4,0.4,mod-001,synthetic-018,sub-001-1,
post_test,dualism,1,post_test,0.4,0.4,mod-001,synthetic-018,sub-001-2,
post_test,dualism,0,post_test,0.4,0.4,mod-001,synthetic-018,sub-001-3,
post_test,dualism,0,post_test,0.4,0.4,mod-001,synthetic-018,sub-001-4,
post_test,dualism,1,post_test,0.4,0.4,mod-001,synthetic-018,sub-001-5,
post_test,dualism,1,post_test,0.8,0.688,mod-002,synthetic-018,sub-002-1,
post_test,dualism,1,post_test,0.8,0.688,mod-002,synthetic-018,sub-002-2,
post_test,dualism,1,post_test,0.8,0.688,mod-002,synthetic-018,sub-002-3,
post_test,dualism,1,post_test,0.8,0.688,mod-002,synthetic-018,sub-002-4,
post_test,dualism,1,post_test,0.8,0.688,mod-002,synthetic-018,sub-002-5,
post_test,dualism,1,post_test,0.6,0.656,mod-003,synthetic-018,sub-003-1,
post_test,dualism,0,post_test,0.6,0.656,mod-003,synthetic-018,sub-003-2,
post_test,dualism,0,post_test,0.6,0.656,mod-003,synthetic-018,sub-003-3,
post_test,dualism,0,post_test,0.6,0.656,mod-003,synthetic-018,sub-003-4,
post_test,dualism,0,post_test,0.6,0.656,mod-003,synthetic-018,sub-003-5,
post_test,relativism,1,post_test,0.4,0.4,mod-001,synthetic-019,sub-001-1,
post_test,relativism,1,post_test,0.4,0.4,mod-001,synthetic-019,sub-001-2,
post_test,relativism,0,post_test,0.4,0.4,mod-001,synthetic-019,sub-001-3,
post_test,relativism,0,post_test,0.4,0.4,mod-001,synthetic-019,sub-001-4,
post_test,relativism,1,post_test,0.4,0.4,mod-001,synthetic-019,sub-001-5,
post_test,relativism,0,post_test,0.2,0.256,mod-002,synthetic-019,sub-002-1,
post_test,relativism,0,post_test,0.2,0.256,mod-002,synthetic-019,sub-002-2,
post_test,relativism,0,post_test,0.2,0.256,mod-002,synthetic-019,sub-002-3,
post_test,relativism,1,post_test,0.2,0.256,mod-002,synthetic-019,sub-002-4,
post_test,relativism,1,post_test,0.2,0.256,mod-002,synthetic-019,sub-002-5,
post_test,relativism,0,post_test,0.2,0.2,mod-003,synthetic-019,sub-003-1,
post_test,relativism,0,post_test,0.2,0.2,mod-003,synthetic-019,sub-003-2,
post_test,relativism,1,post_test,0.2,0.2,mod-003,synthetic-019,sub-003-3,
post_test,relativism,0,post_test,0.2,0.2,mod-003,synthetic-019,sub-003-4,
post_test,relativism,0,post_test,0.2,0.2,mod-003,synthetic-019,sub-003-5,
post_test,dualism,1,post_test,0.8,0.8,mod-001,synthetic-020,sub-001-1,
post_test,dualism,0,post_test,0.8,0.8,mod-001,synthetic-020,sub-001-2,
post_test,dualism,1,post_test,0.8,0.8,mod-001,synthetic-020,sub-001-3,
post_test,dualism,1,post_test,0.8,0.8,mod-001,synthetic-020,sub-001-4,
post_test,dualism,0,post_test,0.8,0.8,mod-001,synthetic-020,sub-001-5,
post_test,dualism,0,post_test,0.6,0.656,mod-002,synthetic-020,sub-002-1,
post_test,dualism,1,post_test,0.6,0.656,mod-002,synthetic-020,sub-002-2,
post_test,dualism,0,post_test,0.6,0.656,mod-002,synthetic-020,sub-002-3,
post_test,dualism,1,post_test,0.6,0.656,mod-002,synthetic-020,sub-002-4,
post_test,dualism,1,post_test,0.6,0.656,mod-002,synthetic-020,sub-002-5,
post_test,dualism,0,post_test,0.4,0.456,mod-003,synthetic-020,sub-003-1,
post_test,dualism,0,post_test,0.4,0.456,mod-003,synthetic-020,sub-003-2,
post_test,dualism,0,post_test,0.4,0.456,mod-003,synthetic-020,sub-003-3,
post_test,dualism,1,post_test,0.4,0.456,mod-003,synthetic-020,sub-003-4,
post_test,dualism,0,post_test,0.4,0.456,mod-003,synthetic-020,sub-003-5,
post_test,commitment,0,post_test,0.8,0.8,mod-001,synthetic-021,sub-001-1,
post_test,commitment,1,post_test,0.8,0.8,mod-001,synthetic-021,sub-001-2,
post_test,commitment,1,post_test,0.8,0.8,mod-001,synthetic-021,sub-001-3,
post_test,commitment,0,post_test,0.8,0.8,mod-001,synthetic-021,sub-001-4,
post_test,commitment,0,post_test,0.8,0.8,mod-001,synthetic-021,sub-001-5,
post_test,commitment,0,post_test,0.6,0.656,mod-002,synthetic-021,sub-002-1,
post_test,commitment,1,post_test,0.6,0.656,mod-002,synthetic-021,sub-002-2,
post_test,commitment,1,post_test,0.6,0.656,mod-002,synthetic-021,sub-002-3,
post_test,commitment,1,post_test,0.6,0.656,mod-002,synthetic-021,sub-002-4,
post_test,commitment,1,post_test,0.6,0.656,mod-002,synthetic-021,sub-002-5,
post_test,commitment,0,post_test,0.4,0.456,mod-003,synthetic-021,sub-003-1,
post_test,commitment,1,post_test,0.4,0.456,mod-003,synthetic-021,sub-003-2,
post_test,commitment,0,post_test,0.4,0.456,mod-003,synthetic-021,sub-003-3,
post_test,commitment,1,post_test,0.4,0.456,mod-003,synthetic-021,sub-003-4,
post_test,commitment,1,post_test,0.4,0.456,mod-003,synthetic-021,sub-003-5,
post_test,multiplicity,1,post_test,1.0,1.0,mod-001,synthetic-022,sub-001-1,
post_test,multiplicity,1,post_test,1.0,1.0,mod-001,synthetic-022,sub-001-2,
post_test,multiplicity,1,post_test,1.0,1.0,mod-001,synthetic-022,sub-001-3,
post_test,multiplicity,1,post_test,1.0,1.0,mod-001,synthetic-022,sub-001-4,
post_test,multiplicity,1,post_test,1.0,1.0,mod-001,synthetic-022,sub-001-5,
post_test,multiplicity,1,post_test,0.8,0.856,mod-002,synthetic-022,sub-002-1,
post_test,multiplicity,1,post_test,0.8,0.856,mod-002,synthetic-022,sub-002-2,
post_test,multiplicity,1,post_test,0.8,0.856,mod-002,synthetic-022,sub-002-3,
post_test,multiplicity,1,post_test,0.8,0.856,mod-002,synthetic-022,sub-002-4,
post_test,multiplicity,1,post_test,0.8,0.856,mod-002,synthetic-022,sub-002-5,
post_test,multiplicity,0,post_test,0.6,0.656,mod-003,synthetic-022,sub-003-1,
post_test,multiplicity,1,post_test,0.6,0.656,mod-003,synthetic-022,sub-003-2,
