student_id,episode,policy,state,action,correct,reward,mastery_before,mastery_after
synthetic-005,7,random_policy,medium:dualism,hard_quiz,1,110.2,0.7556,0.8576
synthetic-005,8,random_policy,high:dualism,show_video,1,107.4,0.8576,0.9316
synthetic-005,9,random_policy,high:dualism,show_video,1,107.4,0.9316,1.0
synthetic-005,10,random_policy,high:dualism,review_previous,1,106.35,1.0,1.0
synthetic-005,11,random_policy,high:dualism,show_video,1,107.4,1.0,1.0
synthetic-005,12,random_policy,high:dualism,show_text,0,-10.0,1.0,1.0
synthetic-005,13,random_policy,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-005,14,random_policy,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-005,15,random_policy,high:dualism,show_text,0,-10.0,1.0,1.0
synthetic-005,16,random_policy,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-005,17,random_policy,high:dualism,hard_quiz,0,-9.3,1.0,1.0
synthetic-005,18,random_policy,high:dualism,hard_quiz,1,110.2,1.0,1.0
synthetic-006,1,random_policy,low:multiplicity,review_previous,1,109.85,0.3142,0.4127
synthetic-006,2,random_policy,low:multiplicity,hard_quiz,1,104.6,0.4127,0.4587
synthetic-006,3,random_policy,low:multiplicity,easy_quiz,1,109.5,0.4587,0.5537
synthetic-006,4,random_policy,medium:multiplicity,easy_quiz,1,109.5,0.5537,0.6487
synthetic-006,5,random_policy,medium:multiplicity,review_previous,0,-13.15,0.6487,0.6172
synthetic-006,6,random_policy,medium:multiplicity,easy_quiz,1,109.5,0.6172,0.7122
synthetic-006,7,random_policy,medium:multiplicity,review_previous,1,106.35,0.7122,0.7757
synthetic-006,8,random_policy,medium:multiplicity,hard_quiz,1,110.2,0.7757,0.8777
synthetic-006,9,random_policy,high:multiplicity,hard_quiz,1,110.2,0.8777,0.9797
synthetic-006,10,random_policy,high:multiplicity,easy_quiz,0,-12.45,0.9797,0.9552
synthetic-006,11,random_policy,high:multiplicity,easy_quiz,1,107.05,0.9552,1.0
synthetic-006,12,random_policy,high:multiplicity,show_video,1,109.5,1.0,1.0
synthetic-006,13,random_policy,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-006,14,random_policy,high:multiplicity,hard_quiz,1,110.2,1.0,1.0
synthetic-006,15,random_policy,high:multiplicity,show_video,1,109.5,1.0,1.0
synthetic-006,16,random_policy,high:multiplicity,easy_quiz,0,-12.45,1.0,0.9755
synthetic-006,17,random_policy,high:multiplicity,easy_quiz,1,107.05,0.9755,1.0
synthetic-006,18,random_policy,high:multiplicity,hard_quiz,0,-9.3,1.0,1.0
synthetic-007,1,random_policy,low:commitment,show_text,0,-12.45,0.1884,0.1639
synthetic-007,2,random_policy,low:commitment,show_text,0,-12.45,0.1639,0.1394
synthetic-007,3,random_policy,low:commitment,show_video,0,-12.1,0.1394,0.1184
synthetic-007,4,random_policy,low:commitment,easy_quiz,0,-10.0,0.1184,0.1184
synthetic-007,5,random_policy,low:commitment,easy_quiz,0,-10.0,0.1184,0.1184
synthetic-007,6,random_policy,low:commitment,show_text,0,-12.45,0.1184,0.0939
synthetic-007,7,random_policy,low:commitment,review_previous,1,109.85,0.0939,0.1924
synthetic-007,8,random_policy,low:commitment,show_video,0,-12.1,0.1924,0.1714
synthetic-007,9,random_policy,low:commitment,easy_quiz,0,-10.0,0.1714,0.1714
synthetic-007,10,random_policy,low:commitment,review_previous,0,-9.65,0.1714,0.1749
synthetic-007,11,random_policy,low:commitment,easy_quiz,1,109.5,0.1749,0.2699
synthetic-007,12,random_policy,low:commitment,easy_quiz,0,-10.0,0.2699,0.2699
synthetic-007,13,random_policy,low:commitment,hard_quiz,0,-14.9,0.2699,0.2209
synthetic-007,14,random_policy,low:commitment,hard_quiz,0,-14.9,0.2209,0.1719
synthetic-007,15,random_policy,low:commitment,hard_quiz,0,-14.9,0.1719,0.1229
synthetic-007,16,random_policy,low:commitment,review_previous,0,-9.65,0.1229,0.1264
synthetic-007,17,random_policy,low:commitment,show_text,0,-12.45,0.1264,0.1019
synthetic-007,18,random_policy,low:commitment,review_previous,0,-9.65,0.1019,0.1054
synthetic-008,1,random_policy,low:relativism,show_text,0,-12.45,0.4014,0.3769
synthetic-008,2,random_policy,low:relativism,show_video,1,107.4,0.3769,0.4509
synthetic-008,3,random_policy,low:relativism,review_previous,0,-13.15,0.4509,0.4194
synthetic-008,4,random_policy,low:relativism,show_video,1,107.4,0.4194,0.4934
synthetic-008,5,random_policy,low:relativism,easy_quiz,0,-10.0,0.4934,0.4934
synthetic-008,6,random_policy,low:relativism,review_previous,0,-13.15,0.4934,0.4619
synthetic-008,7,random_policy,low:relativism,hard_quiz,1,104.6,0.4619,0.5079
synthetic-008,8,random_policy,medium:relativism,hard_quiz,0,-14.9,0.5079,0.4589
synthetic-008,9,random_policy,low:relativism,hard_quiz,0,-14.9,0.4589,0.4099
synthetic-008,10,random_policy,low:relativism,hard_quiz,0,-14.9,0.4099,0.3609
synthetic-008,11,random_policy,low:relativism,easy_quiz,1,109.5,0.3609,0.4559
synthetic-008,12,random_policy,low:relativism,show_video,0,-12.1,0.4559,0.4349
synthetic-008,13,random_policy,low:relativism,easy_quiz,0,-10.0,0.4349,0.4349
synthetic-008,14,random_policy,low:relativism,show_video,0,-12.1,0.4349,0.4139
synthetic-008,15,random_policy,low:relativism,show_video,0,-12.1,0.4139,0.3929
synthetic-008,16,random_policy,low:relativism,hard_quiz,1,104.6,0.3929,0.4389
synthetic-008,17,random_policy,low:relativism,show_video,0,-12.1,0.4389,0.4179
synthetic-008,18,random_policy,low:relativism,show_video,0,-12.1,0.4179,0.3969
synthetic-009,1,random_policy,low:multiplicity,show_video,1,109.5,0.308,0.403
synthetic-009,2,random_policy,low:multiplicity,review_previous,1,109.85,0.403,0.5015
synthetic-009,3,random_policy,medium:multiplicity,review_previous,1,106.35,0.5015,0.565
synthetic-009,4,random_policy,medium:multiplicity,hard_quiz,1,104.6,0.565,0.611
synthetic-009,5,random_policy,medium:multiplicity,show_video,1,109.5,0.611,0.706
synthetic-009,6,random_policy,medium:multiplicity,hard_quiz,1,110.2,0.706,0.808
synthetic-009,7,random_policy,high:multiplicity,show_text,1,107.05,0.808,0.8785
synthetic-009,8,random_policy,high:multiplicity,hard_quiz,1,110.2,0.8785,0.9805
synthetic-009,9,random_policy,high:multiplicity,review_previous,1,106.35,0.9805,1.0
synthetic-009,10,random_policy,high:multiplicity,show_text,1,107.05,1.0,1.0
synthetic-009,11,random_policy,high:multiplicity,hard_quiz,1,110.2,1.0,1.0
synthetic-009,12,random_policy,high:multiplicity,show_text,1,107.05,1.0,1.0
synthetic-009,13,random_policy,high:multiplicity,show_text,1,107.05,1.0,1.0
synthetic-009,14,random_policy,high:multiplicity,show_video,1,109.5,1.0,1.0
synthetic-009,15,random_policy,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-009,16,random_policy,high:multiplicity,hard_quiz,1,110.2,1.0,1.0
synthetic-009,17,random_policy,high:multiplicity,hard_quiz,0,-9.3,1.0,1.0
synthetic-009,18,random_policy,high:multiplicity,show_video,1,109.5,1.0,1.0
synthetic-010,1,random_policy,low:dualism,review_previous,1,109.85,0.1383,0.2368
synthetic-010,2,random_policy,low:dualism,easy_quiz,1,109.5,0.2368,0.3318
synthetic-010,3,random_policy,low:dualism,show_video,0,-12.1,0.3318,0.3108
synthetic-010,4,random_policy,low:dualism,hard_quiz,0,-14.9,0.3108,0.2618
synthetic-010,5,random_policy,low:dualism,show_video,1,107.4,0.2618,0.3358
synthetic-010,6,random_policy,low:dualism,review_previous,0,-9.65,0.3358,0.3393
synthetic-010,7,random_policy,low:dualism,show_video,0,-12.1,0.3393,0.3183
synthetic-010,8,random_policy,low:dualism,easy_quiz,1,109.5,0.3183,0.4133
synthetic-010,9,random_policy,low:dualism,easy_quiz,0,-10.0,0.4133,0.4133
synthetic-010,10,random_policy,low:dualism,show_text,0,-10.0,0.4133,0.4133
synthetic-010,11,random_policy,low:dualism,show_text,1,109.5,0.4133,0.5083
synthetic-010,12,random_policy,medium:dualism,show_video,1,107.4,0.5083,0.5823
synthetic-010,13,random_policy,medium:dualism,show_video,0,-12.1,0.5823,0.5613
synthetic-010,14,random_policy,medium:dualism,easy_quiz,0,-10.0,0.5613,0.5613
synthetic-010,15,random_policy,medium:dualism,hard_quiz,0,-14.9,0.5613,0.5123
synthetic-010,16,random_policy,medium:dualism,show_text,1,109.5,0.5123,0.6073
synthetic-010,17,random_policy,medium:dualism,show_video,0,-12.1,0.6073,0.5863
synthetic-010,18,random_policy,medium:dualism,review_previous,1,106.35,0.5863,0.6498
synthetic-011,1,random_policy,low:multiplicity,hard_quiz,0,-14.9,0.2857,0.2367
synthetic-011,2,random_policy,low:multiplicity,show_video,0,-10.0,0.2367,0.2367
synthetic-011,3,random_policy,low:multiplicity,show_video,1,109.5,0.2367,0.3317
synthetic-011,4,random_policy,low:multiplicity,review_previous,1,109.85,0.3317,0.4302
synthetic-011,5,random_policy,low:multiplicity,show_text,1,107.05,0.4302,0.5007
synthetic-011,6,random_policy,medium:multiplicity,hard_quiz,1,104.6,0.5007,0.5467
synthetic-011,7,random_policy,medium:multiplicity,easy_quiz,1,109.5,0.5467,0.6417
synthetic-011,8,random_policy,medium:multiplicity,show_video,1,109.5,0.6417,0.7367
synthetic-011,9,random_policy,medium:multiplicity,hard_quiz,1,110.2,0.7367,0.8387
synthetic-011,10,random_policy,high:multiplicity,easy_quiz,1,107.05,0.8387,0.9092
synthetic-011,11,random_policy,high:multiplicity,show_video,1,109.5,0.9092,1.0
synthetic-011,12,random_policy,high:multiplicity,show_text,1,107.05,1.0,1.0
synthetic-011,13,random_policy,high:multiplicity,show_text,1,107.05,1.0,1.0
synthetic-011,14,random_policy,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-011,15,random_policy,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-011,16,random_policy,high:multiplicity,show_video,1,109.5,1.0,1.0
synthetic-011,17,random_policy,high:multiplicity,show_video,1,109.5,1.0,1.0
synthetic-011,18,random_policy,high:multiplicity,hard_quiz,1,110.2,1.0,1.0
synthetic-012,1,random_policy,low:multiplicity,show_video,1,109.5,0.495,0.59
synthetic-012,2,random_policy,medium:multiplicity,review_previous,1,106.35,0.59,0.6535
synthetic-012,3,random_policy,medium:multiplicity,easy_quiz,1,107.05,0.6535,0.724
synthetic-012,4,random_policy,medium:multiplicity,hard_quiz,1,110.2,0.724,0.826
synthetic-012,5,random_policy,high:multiplicity,show_video,1,109.5,0.826,0.921
synthetic-012,6,random_policy,high:multiplicity,hard_quiz,1,110.2,0.921,1.0
synthetic-012,7,random_policy,high:multiplicity,easy_quiz,1,107.05,1.0,1.0
synthetic-012,8,random_policy,high:multiplicity,show_video,1,109.5,1.0,1.0
synthetic-012,9,random_policy,high:multiplicity,show_text,1,107.05,1.0,1.0
synthetic-012,10,random_policy,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-012,11,random_policy,high:multiplicity,show_text,1,107.05,1.0,1.0
synthetic-012,12,random_policy,high:multiplicity,easy_quiz,1,107.05,1.0,1.0
synthetic-012,13,random_policy,high:multiplicity,show_video,1,109.5,1.0,1.0
synthetic-012,14,random_policy,high:multiplicity,easy_quiz,1,107.05,1.0,1.0
synthetic-012,15,random_policy,high:multiplicity,show_video,1,109.5,1.0,1.0
synthetic-012,16,random_policy,high:multiplicity,show_video,1,109.5,1.0,1.0
synthetic-012,17,random_policy,high:multiplicity,show_video,1,109.5,1.0,1.0
synthetic-012,18,random_policy,high:multiplicity,show_text,1,107.05,1.0,1.0
synthetic-013,1,random_policy,low:dualism,show_video,0,-12.1,0.2498,0.2288
synthetic-013,2,random_policy,low:dualism,show_text,1,109.5,0.2288,0.3238
synthetic-013,3,random_policy,low:dualism,hard_quiz,1,104.6,0.3238,0.3698
synthetic-013,4,random_policy,low:dualism,show_video,1,107.4,0.3698,0.4438
synthetic-013,5,random_policy,low:dualism,show_text,0,-10.0,0.4438,0.4438
synthetic-013,6,random_policy,low:dualism,show_text,1,109.5,0.4438,0.5388
synthetic-013,7,random_policy,medium:dualism,show_text,1,109.5,0.5388,0.6338
synthetic-013,8,random_policy,medium:dualism,show_text,1,109.5,0.6338,0.7288
synthetic-013,9,random_policy,medium:dualism,show_text,1,109.5,0.7288,0.8238
synthetic-013,10,random_policy,high:dualism,hard_quiz,1,110.2,0.8238,0.9258
synthetic-013,11,random_policy,high:dualism,show_text,0,-10.0,0.9258,0.9258
synthetic-013,12,random_policy,high:dualism,review_previous,1,106.35,0.9258,0.9893
synthetic-013,13,random_policy,high:dualism,show_video,1,107.4,0.9893,1.0
synthetic-013,14,random_policy,high:dualism,review_previous,1,106.35,1.0,1.0
synthetic-013,15,random_policy,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-013,16,random_policy,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-013,17,random_policy,high:dualism,show_video,1,107.4,1.0,1.0
synthetic-013,18,random_policy,high:dualism,hard_quiz,1,110.2,1.0,1.0
synthetic-014,1,random_policy,low:multiplicity,show_video,0,-10.0,0.2074,0.2074
synthetic-014,2,random_policy,low:multiplicity,show_text,1,107.05,0.2074,0.2779
synthetic-014,3,random_policy,low:multiplicity,review_previous,1,109.85,0.2779,0.3764
synthetic-014,4,random_policy,low:multiplicity,easy_quiz,0,-10.0,0.3764,0.3764
synthetic-014,5,random_policy,low:multiplicity,show_text,1,107.05,0.3764,0.4469
synthetic-014,6,random_policy,low:multiplicity,review_previous,0,-9.65,0.4469,0.4504
synthetic-014,7,random_policy,low:multiplicity,review_previous,0,-13.15,0.4504,0.4189
synthetic-014,8,random_policy,low:multiplicity,show_text,0,-12.45,0.4189,0.3944
synthetic-014,9,random_policy,low:multiplicity,show_video,0,-10.0,0.3944,0.3944
synthetic-014,10,random_policy,low:multiplicity,review_previous,0,-9.65,0.3944,0.3979
synthetic-014,11,random_policy,low:multiplicity,hard_quiz,1,104.6,0.3979,0.4439
synthetic-014,12,random_policy,low:multiplicity,show_text,1,107.05,0.4439,0.5144
synthetic-014,13,random_policy,medium:multiplicity,easy_quiz,0,-10.0,0.5144,0.5144
synthetic-014,14,random_policy,medium:multiplicity,show_text,0,-12.45,0.5144,0.4899
synthetic-014,15,random_policy,low:multiplicity,show_video,0,-10.0,0.4899,0.4899
synthetic-014,16,random_policy,low:multiplicity,show_text,0,-12.45,0.4899,0.4654
synthetic-014,17,random_policy,low:multiplicity,easy_quiz,1,109.5,0.4654,0.5604
synthetic-014,18,random_policy,medium:multiplicity,hard_quiz,0,-14.9,0.5604,0.5114
synthetic-015,1,random_policy,low:relativism,show_text,0,-12.45,0.2069,0.1824
synthetic-015,2,random_policy,low:relativism,easy_quiz,0,-10.0,0.1824,0.1824
synthetic-015,3,random_policy,low:relativism,show_text,1,107.05,0.1824,0.2529
synthetic-015,4,random_policy,low:relativism,show_text,0,-12.45,0.2529,0.2284
synthetic-015,5,random_policy,low:relativism,hard_quiz,0,-14.9,0.2284,0.1794
synthetic-015,6,random_policy,low:relativism,easy_quiz,0,-10.0,0.1794,0.1794
synthetic-015,7,random_policy,low:relativism,show_video,0,-12.1,0.1794,0.1584
synthetic-015,8,random_policy,low:relativism,show_video,0,-12.1,0.1584,0.1374
synthetic-015,9,random_policy,low:relativism,review_previous,1,109.85,0.1374,0.2359
synthetic-015,10,random_policy,low:relativism,show_text,0,-12.45,0.2359,0.2114
synthetic-015,11,random_policy,low:relativism,review_previous,0,-9.65,0.2114,0.2149
synthetic-015,12,random_policy,low:relativism,easy_quiz,0,-10.0,0.2149,0.2149
synthetic-015,13,random_policy,low:relativism,hard_quiz,0,-14.9,0.2149,0.1659
synthetic-015,14,random_policy,low:relativism,easy_quiz,0,-10.0,0.1659,0.1659
synthetic-015,15,random_policy,low:relativism,hard_quiz,0,-14.9,0.1659,0.1169
synthetic-015,16,random_policy,low:relativism,show_video,0,-12.1,0.1169,0.0959
synthetic-015,17,random_policy,low:relativism,easy_quiz,1,109.5,0.0959,0.1909
synthetic-015,18,random_policy,low:relativism,hard_quiz,0,-14.9,0.1909,0.1419
synthetic-016,1,random_policy,low:relativism,show_text,0,-12.45,0.1848,0.1603
synthetic-016,2,random_policy,low:relativism,easy_quiz,0,-10.0,0.1603,0.1603
synthetic-016,3,random_policy,low:relativism,review_previous,1,109.85,0.1603,0.2588
synthetic-016,4,random_policy,low:relativism,hard_quiz,1,104.6,0.2588,0.3048
synthetic-016,5,random_policy,low:relativism,show_text,0,-12.45,0.3048,0.2803
synthetic-016,6,random_policy,low:relativism,hard_quiz,1,104.6,0.2803,0.3263
synthetic-016,7,random_policy,low:relativism,hard_quiz,0,-14.9,0.3263,0.2773
synthetic-016,8,random_policy,low:relativism,easy_quiz,1,109.5,0.2773,0.3723
synthetic-016,9,random_policy,low:relativism,show_text,0,-12.45,0.3723,0.3478
synthetic-016,10,random_policy,low:relativism,review_previous,0,-9.65,0.3478,0.3513
synthetic-016,11,random_policy,low:relativism,show_text,1,107.05,0.3513,0.4218
synthetic-016,12,random_policy,low:relativism,show_video,1,107.4,0.4218,0.4958
synthetic-016,13,random_policy,low:relativism,hard_quiz,0,-14.9,0.4958,0.4468
synthetic-016,14,random_policy,low:relativism,show_video,0,-12.1,0.4468,0.4258
synthetic-016,15,random_policy,low:relativism,show_video,0,-12.1,0.4258,0.4048
synthetic-016,16,random_policy,low:relativism,show_text,0,-12.45,0.4048,0.3803
synthetic-016,17,random_policy,low:relativism,easy_quiz,0,-10.0,0.3803,0.3803
synthetic-016,18,random_policy,low:relativism,review_previous,1,109.85,0.3803,0.4788
synthetic-017,1,random_policy,low:dualism,hard_quiz,1,104.6,0.181,0.227
synthetic-017,2,random_policy,low:dualism,easy_quiz,1,109.5,0.227,0.322
synthetic-017,3,random_policy,low:dualism,show_video,0,-12.1,0.322,0.301
synthetic-017,4,random_policy,low:dualism,hard_quiz,0,-14.9,0.301,0.252
synthetic-017,5,random_policy,low:dualism,show_video,0,-12.1,0.252,0.231
synthetic-017,6,random_policy,low:dualism,hard_quiz,1,104.6,0.231,0.277
synthetic-017,7,random_policy,low:dualism,show_video,0,-12.1,0.277,0.256
synthetic-017,8,random_policy,low:dualism,hard_quiz,0,-14.9,0.256,0.207
synthetic-017,9,random_policy,low:dualism,show_video,0,-12.1,0.207,0.186
synthetic-017,10,random_policy,low:dualism,show_video,1,107.4,0.186,0.26
synthetic-017,11,random_policy,low:dualism,show_text,0,-10.0,0.26,0.26
synthetic-017,12,random_policy,low:dualism,hard_quiz,0,-14.9,0.26,0.211
synthetic-017,13,random_policy,low:dualism,show_text,1,109.5,0.211,0.306
synthetic-017,14,random_policy,low:dualism,show_video,1,107.4,0.306,0.38
synthetic-017,15,random_policy,low:dualism,hard_quiz,0,-14.9,0.38,0.331
synthetic-017,16,random_policy,low:dualism,show_text,0,-10.0,0.331,0.331
synthetic-017,17,random_policy,low:dualism,show_text,1,109.5,0.331,0.426
synthetic-017,18,random_policy,low:dualism,hard_quiz,0,-14.9,0.426,0.377
synthetic-018,1,random_policy,low:dualism,easy_quiz,1,109.5,0.4425,0.5375
synthetic-018,2,random_policy,medium:dualism,easy_quiz,1,109.5,0.5375,0.6325
synthetic-018,3,random_policy,medium:dualism,easy_quiz,1,109.5,0.6325,0.7275
synthetic-018,4,random_policy,medium:dualism,review_previous,1,106.35,0.7275,0.791
synthetic-018,5,random_policy,medium:dualism,easy_quiz,1,107.05,0.791,0.8615
synthetic-018,6,random_policy,high:dualism,hard_quiz,1,110.2,0.8615,0.9635
synthetic-018,7,random_policy,high:dualism,easy_quiz,1,107.05,0.9635,1.0
synthetic-018,8,random_policy,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-018,9,random_policy,high:dualism,show_text,0,-10.0,1.0,1.0
synthetic-018,10,random_policy,high:dualism,hard_quiz,1,110.2,1.0,1.0
synthetic-018,11,random_policy,high:dualism,show_video,1,107.4,1.0,1.0
synthetic-018,12,random_policy,high:dualism,show_video,1,107.4,1.0,1.0
synthetic-018,13,random_policy,high:dualism,show_video,1,107.4,1.0,1.0
synthetic-018,14,random_policy,high:dualism,easy_quiz,1,107.05,1.0,1.0
synthetic-018,15,random_policy,high:dualism,hard_quiz,1,110.2,1.0,1.0
synthetic-018,16,random_policy,high:dualism,show_video,1,107.4,1.0,1.0
synthetic-018,17,random_policy,high:dualism,review_previous,1,106.35,1.0,1.0
synthetic-018,18,random_policy,high:dualism,show_video,1,107.4,1.0,1.0
synthetic-019,1,random_policy,low:relativism,hard_quiz,0,-14.9,0.262,0.213
synthetic-019,2,random_policy,low:relativism,review_previous,0,-9.65,0.213,0.2165
synthetic-019,3,random_policy,low:relativism,show_video,1,107.4,0.2165,0.2905
synthetic-019,4,random_policy,low:relativism,show_text,1,107.05,0.2905,0.361
synthetic-019,5,random_policy,low:relativism,review_previous,0,-9.65,0.361,0.3645
synthetic-019,6,random_policy,low:relativism,easy_quiz,0,-10.0,0.3645,0.3645
synthetic-019,7,random_policy,low:relativism,easy_quiz,1,109.5,0.3645,0.4595
synthetic-019,8,random_policy,low:relativism,easy_quiz,1,109.5,0.4595,0.5545
synthetic-019,9,random_policy,medium:relativism,show_text,0,-12.45,0.5545,0.53
synthetic-019,10,random_policy,medium:relativism,show_text,1,107.05,0.53,0.6005
synthetic-019,11,random_policy,medium:relativism,show_text,0,-12.45,0.6005,0.576
synthetic-019,12,random_policy,medium:relativism,show_text,0,-12.45,0.576,0.5515
synthetic-019,13,random_policy,medium:relativism,show_text,0,-12.45,0.5515,0.527
synthetic-019,14,random_policy,medium:relativism,show_video,0,-12.1,0.527,0.506
synthetic-019,15,random_policy,medium:relativism,show_text,1,107.05,0.506,0.5765
synthetic-019,16,random_policy,medium:relativism,show_video,0,-12.1,0.5765,0.5555
synthetic-019,17,random_policy,medium:relativism,show_video,0,-12.1,0.5555,0.5345
synthetic-019,18,random_policy,medium:relativism,easy_quiz,1,109.5,0.5345,0.6295
synthetic-020,1,random_policy,low:dualism,show_text,1,109.5,0.3949,0.4899
synthetic-020,2,random_policy,low:dualism,show_text,1,109.5,0.4899,0.5849
synthetic-020,3,random_policy,medium:dualism,easy_quiz,1,109.5,0.5849,0.6799
synthetic-020,4,random_policy,medium:dualism,show_video,0,-12.1,0.6799,0.6589
synthetic-020,5,random_policy,medium:dualism,hard_quiz,1,110.2,0.6589,0.7609
synthetic-020,6,random_policy,medium:dualism,show_video,1,107.4,0.7609,0.8349
synthetic-020,7,random_policy,high:dualism,show_text,1,109.5,0.8349,0.9299
synthetic-020,8,random_policy,high:dualism,hard_quiz,1,110.2,0.9299,1.0
synthetic-020,9,random_policy,high:dualism,review_previous,1,106.35,1.0,1.0
synthetic-020,10,random_policy,high:dualism,easy_quiz,0,-12.45,1.0,0.9755
synthetic-020,11,random_policy,high:dualism,show_text,1,109.5,0.9755,1.0
synthetic-020,12,random_policy,high:dualism,hard_quiz,1,110.2,1.0,1.0
synthetic-020,13,random_policy,high:dualism,hard_quiz,1,110.2,1.0,1.0
synthetic-020,14,random_policy,high:dualism,easy_quiz,0,-12.45,1.0,0.9755
synthetic-020,15,random_policy,high:dualism,hard_quiz,1,110.2,0.9755,1.0
synthetic-020,16,random_policy,high:dualism,review_previous,1,106.35,1.0,1.0
synthetic-020,17,random_policy,high:dualism,show_video,0,-12.1,1.0,0.979
synthetic-020,18,random_policy,high:dualism,hard_quiz,1,110.2,0.979,1.0
synthetic-021,1,random_policy,low:commitment,easy_quiz,0,-10.0,0.3516,0.3516
synthetic-021,2,random_policy,low:commitment,show_video,1,107.4,0.3516,0.4256
synthetic-021,3,random_policy,low:commitment,hard_quiz,0,-14.9,0.4256,0.3766
synthetic-021,4,random_policy,low:commitment,show_text,0,-12.45,0.3766,0.3521
synthetic-021,5,random_policy,low:commitment,easy_quiz,1,109.5,0.3521,0.4471
synthetic-021,6,random_policy,low:commitment,show_video,1,107.4,0.4471,0.5211
synthetic-021,7,random_policy,medium:commitment,easy_quiz,0,-10.0,0.5211,0.5211
synthetic-021,8,random_policy,medium:commitment,review_previous,1,106.35,0.5211,0.5846
synthetic-021,9,random_policy,medium:commitment,show_text,1,107.05,0.5846,0.6551
synthetic-021,10,random_policy,medium:commitment,show_text,1,107.05,0.6551,0.7256
synthetic-021,11,random_policy,medium:commitment,hard_quiz,0,-9.3,0.7256,0.7326
synthetic-021,12,random_policy,medium:commitment,easy_quiz,1,107.05,0.7326,0.8031
synthetic-021,13,random_policy,high:commitment,easy_quiz,1,107.05,0.8031,0.8736
synthetic-021,14,random_policy,high:commitment,show_video,0,-12.1,0.8736,0.8526
synthetic-021,15,random_policy,high:commitment,show_video,1,107.4,0.8526,0.9266
synthetic-021,16,random_policy,high:commitment,show_video,1,107.4,0.9266,1.0
synthetic-021,17,random_policy,high:commitment,show_text,1,107.05,1.0,1.0
synthetic-021,18,random_policy,high:commitment,show_text,0,-12.45,1.0,0.9755
synthetic-022,1,random_policy,low:multiplicity,show_text,1,107.05,0.3595,0.43
synthetic-022,2,random_policy,low:multiplicity,review_previous,1,109.85,0.43,0.5285
synthetic-022,3,random_policy,medium:multiplicity,review_previous,1,106.35,0.5285,0.592
synthetic-022,4,random_policy,medium:multiplicity,show_video,1,109.5,0.592,0.687
synthetic-022,5,random_policy,medium:multiplicity,show_text,1,107.05,0.687,0.7575
synthetic-022,6,random_policy,medium:multiplicity,easy_quiz,1,107.05,0.7575,0.828
synthetic-022,7,random_policy,high:multiplicity,show_video,1,109.5,0.828,0.923
synthetic-022,8,random_policy,high:multiplicity,easy_quiz,1,107.05,0.923,0.9935
synthetic-022,9,random_policy,high:multiplicity,review_previous,1,106.35,0.9935,1.0
synthetic-022,10,random_policy,high:multiplicity,easy_quiz,1,107.05,1.0,1.0
synthetic-022,11,random_policy,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-022,12,random_policy,high:multiplicity,show_text,1,107.05,1.0,1.0
synthetic-022,13,random_policy,high:multiplicity,easy_quiz,1,107.05,1.0,1.0
synthetic-022,14,random_policy,high:multiplicity,show_video,1,109.5,1.0,1.0
synthetic-022,15,random_policy,high:multiplicity,easy_quiz,1,107.05,1.0,1.0
synthetic-022,16,random_policy,high:multiplicity,show_text,1,107.05,1.0,1.0
synthetic-022,17,random_policy,high:multiplicity,hard_quiz,1,110.2,1.0,1.0
synthetic-022,18,random_policy,high:multiplicity,show_text,0,-12.45,1.0,0.9755
synthetic-023,1,random_policy,low:commitment,hard_quiz,1,104.6,0.1057,0.1517
synthetic-023,2,random_policy,low:commitment,review_previous,0,-9.65,0.1517,0.1552
synthetic-023,3,random_policy,low:commitment,show_video,0,-12.1,0.1552,0.1342
synthetic-023,4,random_policy,low:commitment,show_video,0,-12.1,0.1342,0.1132
synthetic-023,5,random_policy,low:commitment,show_video,0,-12.1,0.1132,0.0922
synthetic-023,6,random_policy,low:commitment,hard_quiz,1,104.6,0.0922,0.1382
synthetic-023,7,random_policy,low:commitment,review_previous,0,-9.65,0.1382,0.1417
synthetic-023,8,random_policy,low:commitment,review_previous,0,-9.65,0.1417,0.1452
synthetic-023,9,random_policy,low:commitment,easy_quiz,0,-10.0,0.1452,0.1452
synthetic-023,10,random_policy,low:commitment,review_previous,1,109.85,0.1452,0.2437
synthetic-023,11,random_policy,low:commitment,hard_quiz,0,-14.9,0.2437,0.1947
synthetic-023,12,random_policy,low:commitment,show_text,0,-12.45,0.1947,0.1702
synthetic-023,13,random_policy,low:commitment,hard_quiz,0,-14.9,0.1702,0.1212
synthetic-023,14,random_policy,low:commitment,review_previous,0,-9.65,0.1212,0.1247
synthetic-023,15,random_policy,low:commitment,review_previous,0,-9.65,0.1247,0.1282
synthetic-023,16,random_policy,low:commitment,hard_quiz,0,-14.9,0.1282,0.0792
